row_type,generation,rank,population_size,score,score_mean,score_median,score_std,score_min,score_max,best_rank,best_tree_summary,mean_score,field_count,trials_per_field,total_eval_runs,agent_count,seed,field_seed,eval_field_index,eval_trial_index,eval_field_seed,eval_run_seed,max_steps,steps_executed,converged,converge_step,best_field_final,mean_field_final,best_field_min_over_run,improvement_from_start,swarm_radius_final,avg_speed_final,runtime_ms,tree_summary
candidate,29,4,,124.67385606637558,,,,,,,,124.67385606637558,10,10,100,5,100,20260416,9,9,20260416,100,7500,955,1,955,-164.911,-153.457,-203,174.667,3.08816,3.96124,16.231,"0: split feature=speed threshold=3.7339 | 1: split feature=neighbor_count threshold=12.0000 | 2: split feature=neighbor_count threshold=0.9170 | 3: split feature=nearest_neighbor_distance threshold=7.9005 | 4: split feature=mean_neighbor_distance threshold=40.9957 | 5: split feature=speed threshold=1.9960 | 6: split feature=neighbor_count threshold=0.0768 | 7: leaf actions=[0, 1, -1, -1] | 8: leaf actions=[1, 1, 0, -1] | 9: leaf actions=[0, 1, 0, 1] | 10: leaf actions=[0, 1, 1, -1] | 11: leaf actions=[1, 1, 1, 1] | 12: leaf actions=[0, -1, 1, 1] | 13: leaf actions=[0, 0, 0, -1] | 14: leaf actions=[1, 0, 1, -1]"
candidate,29,5,,124.67385092163556,,,,,,,,124.67385092163556,10,10,100,5,100,20260416,9,9,20260416,100,7500,955,1,955,-164.911,-153.457,-203,174.667,3.08816,3.96124,15.7962,"0: split feature=speed threshold=3.7339 | 1: split feature=neighbor_count threshold=12.0000 | 2: split feature=neighbor_count threshold=0.9170 | 3: split feature=nearest_neighbor_distance threshold=7.9005 | 4: split feature=mean_neighbor_distance threshold=40.9957 | 5: split feature=speed threshold=1.9960 | 6: split feature=neighbor_count threshold=0.0768 | 7: leaf actions=[0, 1, -1, -1] | 8: leaf actions=[1, 1, 0, -1] | 9: leaf actions=[0, 1, 0, 1] | 10: leaf actions=[0, 1, 1, -1] | 11: leaf actions=[1, 1, 1, 1] | 12: leaf actions=[0, -1, 1, 1] | 13: leaf actions=[1, 1, 0, -1] | 14: leaf actions=[1, 0, 1, -1]"
generation,29,,30,124.67397018679561,121.10534663054649,124.67374645975555,7.465939710039266,95.99090818569324,124.67397018679561,1,"0: split feature=speed threshold=3.7339 | 1: split feature=neighbor_count threshold=12.0000 | 2: split feature=neighbor_count threshold=0.9170 | 3: split feature=nearest_neighbor_distance threshold=7.9005 | 4: split feature=mean_neighbor_distance threshold=40.9957 | 5: split feature=speed threshold=1.9960 | 6: split feature=neighbor_count threshold=0.0768 | 7: leaf actions=[0, 1, -1, -1] | 8: leaf actions=[1, 1, 0, -1] | 9: leaf actions=[0, 1, 0, 1] | 10: leaf actions=[0, 1, 1, -1] | 11: leaf actions=[1, 1, 1, 1] | 12: leaf actions=[0, -1, 1, 1] | 13: leaf actions=[0, 0, 0, -1] | 14: leaf actions=[1, 0, 1, -1]",124.67397018679561,10,10,100,5,100,20260416,9,9,20260416,100,7500,972.1666666666666,1.0,955,-162.725331053,-152.15000646366667,-203.001,173.53453333333334,3.870348133333333,3.5148857000000002,17.250167666666666,
candidate,30,1,,124.67384461805561,,,,,,,,124.67384461805561,10,10,100,5,100,20260416,9,9,20260416,100,7500,955,1,955,-164.911,-153.457,-203,174.667,3.08816,3.96124,16.0123,"0: split feature=speed threshold=3.7339 | 1: split feature=neighbor_count threshold=12.0000 | 2: split feature=neighbor_count threshold=0.9170 | 3: split feature=nearest_neighbor_distance threshold=7.9005 | 4: split feature=mean_neighbor_distance threshold=40.9957 | 5: split feature=speed threshold=1.9960 | 6: split feature=neighbor_count threshold=0.0768 | 7: leaf actions=[0, 1, -1, -1] | 8: leaf actions=[1, 1, 0, -1] | 9: leaf actions=[0, 1, 0, 1] | 10: leaf actions=[0, 1, 1, -1] | 11: leaf actions=[1, 1, 1, 1] | 12: leaf actions=[0, -1, 1, 1] | 13: leaf actions=[0, 0, 0, -1] | 14: leaf actions=[1, 0, 1, -1]"
candidate,30,2,,124.67384109952553,,,,,,,,124.67384109952553,10,10,100,5,100,20260416,9,9,20260416,100,7500,955,1,955,-164.911,-153.457,-203,174.667,3.08816,3.96124,16.1711,"0: split feature=speed threshold=3.7339 | 1: split feature=neighbor_count threshold=12.0000 | 2: split feature=neighbor_count threshold=0.9170 | 3: split feature=nearest_neighbor_distance threshold=7.9005 | 4: split feature=mean_neighbor_distance threshold=40.9957 | 5: split feature=speed threshold=1.9960 | 6: split feature=neighbor_count threshold=0.0768 | 7: leaf actions=[0, 1, -1, -1] | 8: leaf actions=[1, 1, 0, -1] | 9: leaf actions=[0, 1, 0, 1] | 10: leaf actions=[0, 1, 1, -1] | 11: leaf actions=[1, 1, 1, 1] | 12: leaf actions=[0, -1, 1, 1] | 13: leaf actions=[0, 0, 0, -1] | 14: leaf actions=[1, 0, 1, -1]"
candidate,30,3,,124.6738407475856,,,,,,,,124.6738407475856,10,10,100,5,100,20260416,9,9,20260416,100,7500,955,1,955,-164.911,-153.457,-203,174.667,3.08816,3.96124,16.144,"0: split feature=speed threshold=3.7339 | 1: split feature=neighbor_count threshold=12.0000 | 2: split feature=neighbor_count threshold=0.9170 | 3: split feature=nearest_neighbor_distance threshold=7.9005 | 4: split feature=mean_neighbor_distance threshold=40.9957 | 5: split feature=speed threshold=1.9960 | 6: split feature=neighbor_count threshold=0.0768 | 7: leaf actions=[0, 1, -1, -1] | 8: leaf actions=[1, 1, 0, -1] | 9: leaf actions=[0, 1, 0, 1] | 10: leaf actions=[0, 1, 1, -1] | 11: leaf actions=[1, 1, 1, 1] | 12: leaf actions=[0, -1, 1, 1] | 13: leaf actions=[0, 0, 0, -1] | 14: leaf actions=[1, 0, 1, -1]"
candidate,30,4,,124.67383716718561,,,,,,,,124.67383716718561,10,10,100,5,100,20260416,9,9,20260416,100,7500,955,1,955,-164.911,-153.457,-203,174.667,3.08816,3.96124,16.1451,"0: split feature=speed threshold=3.7339 | 1: split feature=neighbor_count threshold=12.0000 | 2: split feature=neighbor_count threshold=0.9170 | 3: split feature=nearest_neighbor_distance threshold=7.9005 | 4: split feature=mean_neighbor_distance threshold=40.9957 | 5: split feature=speed threshold=1.9960 | 6: split feature=neighbor_count threshold=0.0768 | 7: leaf actions=[0, 1, -1, -1] | 8: leaf actions=[1, 1, 0, -1] | 9: leaf actions=[0, 1, 0, 1] | 10: leaf actions=[0, 1, 1, -1] | 11: leaf actions=[1, 1, 1, 1] | 12: leaf actions=[0, -1, 1, 1] | 13: leaf actions=[0, 0, 0, -1] | 14: leaf actions=[1, 0, 1, -1]"
candidate,30,5,,124.67381306471557,,,,,,,,124.67381306471557,10,10,100,5,100,20260416,9,9,20260416,100,7500,955,1,955,-164.911,-153.457,-203,174.667,3.08816,3.96124,17.4055,"0: split feature=speed threshold=3.7339 | 1: split feature=neighbor_count threshold=12.0000 | 2: split feature=neighbor_count threshold=0.9170 | 3: split feature=nearest_neighbor_distance threshold=7.9005 | 4: split feature=mean_neighbor_distance threshold=40.9957 | 5: split feature=speed threshold=1.9960 | 6: split feature=neighbor_count threshold=0.0768 | 7: leaf actions=[0, 1, -1, -1] | 8: leaf actions=[1, 1, 0, -1] | 9: leaf actions=[0, 1, 0, 1] | 10: leaf actions=[0, 1, 1, -1] | 11: leaf actions=[1, 1, 1, 1] | 12: leaf actions=[0, -1, 1, 1] | 13: leaf actions=[1, 1, 0, -1] | 14: leaf actions=[1, 0, 1, -1]"
generation,30,,30,124.67384461805561,117.38171574035199,124.67349646172053,10.408093603360905,93.51977391100054,124.67384461805561,1,"0: split feature=speed threshold=3.7339 | 1: split feature=neighbor_count threshold=12.0000 | 2: split feature=neighbor_count threshold=0.9170 | 3: split feature=nearest_neighbor_distance threshold=7.9005 | 4: split feature=mean_neighbor_distance threshold=40.9957 | 5: split feature=speed threshold=1.9960 | 6: split feature=neighbor_count threshold=0.0768 | 7: leaf actions=[0, 1, -1, -1] | 8: leaf actions=[1, 1, 0, -1] | 9: leaf actions=[0, 1, 0, 1] | 10: leaf actions=[0, 1, 1, -1] | 11: leaf actions=[1, 1, 1, 1] | 12: leaf actions=[0, -1, 1, 1] | 13: leaf actions=[0, 0, 0, -1] | 14: leaf actions=[1, 0, 1, -1]",124.67384461805561,10,10,100,5,100,20260416,9,9,20260416,100,7500,992.1333333333333,1.0,955,-171.35890614666667,-162.10137447333332,-203.001,173.56936666666667,4.586889,3.3640125666666667,18.765066,
candidate,1,1,,1.26517372295,,,,,,,,1.26517372295,2,2,4,2,45,20260408,1,1,20260408,45,3,3,0,-1,10.3508,12.6491,10.3508,0.927374,14.502,2.16301,0.025166,"0: split feature=mean_neighbor_distance threshold=5.5666 | 1: split feature=mean_neighbor_distance threshold=13.7515 | 2: split feature=accel threshold=1.1163 | 3: split feature=speed threshold=3.3835 | 4: split feature=nearest_neighbor_distance threshold=4.3469 | 5: split feature=neighbor_count threshold=0.3814 | 6: split feature=speed threshold=1.0932 | 7: leaf actions=[1, 1, -1, 1] | 8: leaf actions=[-1, 1, 1, 1] | 9: leaf actions=[1, 0, -1, 0] | 10: leaf actions=[1, 0, -1, -1] | 11: leaf actions=[1, 0, 0, 0] | 12: leaf actions=[-1, -1, 0, -1] | 13: leaf actions=[-1, 0, -1, 0] | 14: leaf actions=[0, 1, 0, -1]"
candidate,1,2,,1.25254887395,,,,,,,,1.25254887395,2,2,4,2,45,20260408,1,1,20260408,45,3,3,0,-1,10.391,12.6738,10.391,0.902628,14.4987,2.08426,0.02425,"0: split feature=field_delta threshold=0.0000 | 1: split feature=neighbor_count threshold=0.4858 | 2: split feature=nearest_neighbor_distance threshold=24.2964 | 3: split feature=field_delta threshold=46.7800 | 4: split feature=field_delta threshold=8.3382 | 5: split feature=accel threshold=4.0375 | 6: split feature=field_delta threshold=-36.0254 | 7: leaf actions=[-1, 1, 0, 1] | 8: leaf actions=[1, 1, -1, 0] | 9: leaf actions=[-1, 1, -1, 1] | 10: leaf actions=[0, 0, 1, -1] | 11: leaf actions=[0, 0, 0, 1] | 12: leaf actions=[1, -1, 1, 0] | 13: leaf actions=[0, 1, 0, -1] | 14: leaf actions=[1, -1, -1, 1]"
generation,1,,2,1.26517372295,1.2588612984499998,1.2588612984499998,0.0063124245000000245,1.25254887395,1.26517372295,1,"0: split feature=mean_neighbor_distance threshold=5.5666 | 1: split feature=mean_neighbor_distance threshold=13.7515 | 2: split feature=accel threshold=1.1163 | 3: split feature=speed threshold=3.3835 | 4: split feature=nearest_neighbor_distance threshold=4.3469 | 5: split feature=neighbor_count threshold=0.3814 | 6: split feature=speed threshold=1.0932 | 7: leaf actions=[1, 1, -1, 1] | 8: leaf actions=[-1, 1, 1, 1] | 9: leaf actions=[1, 0, -1, 0] | 10: leaf actions=[1, 0, -1, -1] | 11: leaf actions=[1, 0, 0, 0] | 12: leaf actions=[-1, -1, 0, -1] | 13: leaf actions=[-1, 0, -1, 0] | 14: leaf actions=[0, 1, 0, -1]",1.26517372295,2,2,4,2,45,20260408,1,1,20260408,45,3,3.0,0.0,-1,10.370899999999999,12.66145,10.3508,0.915001,14.500350000000001,2.123635,0.024708,
candidate,1,1,,1.2607317073000002,,,,,,,,1.2607317073000002,2,2,4,2,46,20260408,1,1,20260408,46,3,3,0,-1,-2.46072,12.0778,-2.46072,2.83307,16.7203,2.77952,0.024417,"0: split feature=speed threshold=1.4304 | 1: split feature=accel threshold=7.6753 | 2: split feature=field_delta threshold=17.1647 | 3: split feature=speed threshold=2.2659 | 4: split feature=neighbor_count threshold=7.3079 | 5: split feature=nearest_neighbor_distance threshold=21.6194 | 6: split feature=field_delta threshold=12.4510 | 7: leaf actions=[1, 0, 0, -1] | 8: leaf actions=[-1, -1, -1, 0] | 9: leaf actions=[-1, -1, -1, 1] | 10: leaf actions=[0, -1, 0, 1] | 11: leaf actions=[1, 0, 1, -1] | 12: leaf actions=[0, -1, -1, 1] | 13: leaf actions=[-1, -1, -1, -1] | 14: leaf actions=[0, 0, -1, 1]"
candidate,1,2,,1.2463144906249999,,,,,,,,1.2463144906249999,2,2,4,2,46,20260408,1,1,20260408,46,3,3,0,-1,-2.39184,12.1123,-2.39184,2.79864,16.7223,2.78219,0.028875,"0: split feature=field_delta threshold=0.0000 | 1: split feature=neighbor_count threshold=0.4858 | 2: split feature=nearest_neighbor_distance threshold=24.2964 | 3: split feature=field_delta threshold=46.7800 | 4: split feature=field_delta threshold=8.3382 | 5: split feature=accel threshold=4.0375 | 6: split feature=field_delta threshold=-36.0254 | 7: leaf actions=[-1, 1, 0, 1] | 8: leaf actions=[1, 1, -1, 0] | 9: leaf actions=[-1, 1, -1, 1] | 10: leaf actions=[0, 0, 1, -1] | 11: leaf actions=[0, 0, 0, 1] | 12: leaf actions=[1, -1, 1, 0] | 13: leaf actions=[0, 1, 0, -1] | 14: leaf actions=[1, -1, -1, 1]"
generation,1,,2,1.2607317073000002,1.2535230989625,1.2535230989625,0.007208608337500144,1.2463144906249999,1.2607317073000002,1,"0: split feature=speed threshold=1.4304 | 1: split feature=accel threshold=7.6753 | 2: split feature=field_delta threshold=17.1647 | 3: split feature=speed threshold=2.2659 | 4: split feature=neighbor_count threshold=7.3079 | 5: split feature=nearest_neighbor_distance threshold=21.6194 | 6: split feature=field_delta threshold=12.4510 | 7: leaf actions=[1, 0, 0, -1] | 8: leaf actions=[-1, -1, -1, 0] | 9: leaf actions=[-1, -1, -1, 1] | 10: leaf actions=[0, -1, 0, 1] | 11: leaf actions=[1, 0, 1, -1] | 12: leaf actions=[0, -1, -1, 1] | 13: leaf actions=[-1, -1, -1, -1] | 14: leaf actions=[0, 0, -1, 1]",1.2607317073000002,2,2,4,2,46,20260408,1,1,20260408,46,3,3.0,0.0,-1,-2.42628,12.09505,-2.46072,2.815855,16.7213,2.780855,0.026646000000000003,
